"datestamp","site","interviews","anglers","chinook","coho","pink","chum","lingcod","halibut","sampleday","allsalmon","cuinterviews","cuanglers","cuchinook","cucoho","cupink","cuchum","culingcod","cuhalibut","cusampleday","cuallsalmon"
2017-07-31,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0
2017-08-01,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0
2017-08-02,"Hood Canal Bridge ",6,9,0,1,0,0,0,0,1,1,9,14,0,1,0,0,0,0,2,1
2017-08-03,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,9,14,0,1,0,0,0,0,2,1
2017-08-04,"Hood Canal Bridge ",4,4,0,0,0,0,0,0,1,0,13,18,0,1,0,0,0,0,3,1
2017-08-05,"Hood Canal Bridge ",5,9,0,0,0,0,0,0,1,0,18,27,0,1,0,0,0,0,4,1
2017-08-06,"Hood Canal Bridge ",6,7,0,0,0,0,0,0,1,0,24,34,0,1,0,0,0,0,5,1
2017-08-07,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,24,34,0,1,0,0,0,0,5,1
2017-08-08,"Hood Canal Bridge ",4,5,0,1,0,0,0,0,1,1,28,39,0,2,0,0,0,0,6,2
2017-08-09,"Hood Canal Bridge ",7,8,0,3,0,0,0,0,1,3,35,47,0,5,0,0,0,0,7,5
2017-08-10,"Hood Canal Bridge ",14,20,0,4,0,0,0,0,1,4,49,67,0,9,0,0,0,0,8,9
2017-08-11,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,49,67,0,9,0,0,0,0,8,9
2017-08-12,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,49,67,0,9,0,0,0,0,8,9
2017-08-13,"Hood Canal Bridge ",20,38,0,5,1,0,0,0,1,6,69,105,0,14,1,0,0,0,9,15
2017-08-14,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,69,105,0,14,1,0,0,0,9,15
2017-08-15,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,69,105,0,14,1,0,0,0,9,15
2017-08-16,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,69,105,0,14,1,0,0,0,9,15
2017-08-17,"Hood Canal Bridge ",13,18,0,2,0,0,0,0,1,2,82,123,0,16,1,0,0,0,10,17
2017-08-18,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,82,123,0,16,1,0,0,0,10,17
2017-08-19,"Hood Canal Bridge ",13,29,0,3,0,0,0,0,1,3,95,152,0,19,1,0,0,0,11,20
2017-08-20,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,95,152,0,19,1,0,0,0,11,20
2017-08-21,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,95,152,0,19,1,0,0,0,11,20
2017-08-22,"Hood Canal Bridge ",8,12,0,6,0,0,0,0,1,6,103,164,0,25,1,0,0,0,12,26
2017-08-23,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,103,164,0,25,1,0,0,0,12,26
2017-08-24,"Hood Canal Bridge ",10,12,0,4,0,0,0,0,1,4,113,176,0,29,1,0,0,0,13,30
2017-08-25,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,113,176,0,29,1,0,0,0,13,30
2017-08-26,"Hood Canal Bridge ",15,32,0,3,0,0,0,0,1,3,128,208,0,32,1,0,0,0,14,33
2017-08-27,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,128,208,0,32,1,0,0,0,14,33
2017-08-28,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,128,208,0,32,1,0,0,0,14,33
2017-08-29,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,128,208,0,32,1,0,0,0,14,33
2017-08-30,"Hood Canal Bridge ",2,2,0,0,0,0,0,0,1,0,130,210,0,32,1,0,0,0,15,33
2017-08-31,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,130,210,0,32,1,0,0,0,15,33
2017-09-01,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,130,210,0,32,1,0,0,0,15,33
2017-09-02,"Hood Canal Bridge ",14,20,0,0,0,0,0,0,1,0,144,230,0,32,1,0,0,0,16,33
2017-09-03,"Hood Canal Bridge ",8,14,0,2,0,0,0,0,1,2,152,244,0,34,1,0,0,0,17,35
2017-09-04,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-05,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-06,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-07,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-08,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-09,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-10,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-11,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-12,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,152,244,0,34,1,0,0,0,17,35
2017-09-13,"Hood Canal Bridge ",5,9,0,2,0,0,0,0,1,2,157,253,0,36,1,0,0,0,18,37
2017-09-14,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,157,253,0,36,1,0,0,0,18,37
2017-09-15,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,157,253,0,36,1,0,0,0,18,37
2017-09-16,"Hood Canal Bridge ",8,17,0,4,0,0,0,0,1,4,165,270,0,40,1,0,0,0,19,41
2017-09-17,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,165,270,0,40,1,0,0,0,19,41
2017-09-18,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,165,270,0,40,1,0,0,0,19,41
2017-09-19,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,165,270,0,40,1,0,0,0,19,41
2017-09-20,"Hood Canal Bridge ",0,0,0,0,0,0,0,0,0,0,165,270,0,40,1,0,0,0,19,41
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-25,"Hoodsport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,"Hoodsport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-27,"Hoodsport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,"Hoodsport",1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2017-07-29,"Hoodsport",2,2,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,2,0
2017-07-30,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-07-31,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-08-01,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-08-02,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-08-03,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-08-04,"Hoodsport",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0
2017-08-05,"Hoodsport",1,1,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,3,0
2017-08-06,"Hoodsport",1,1,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,4,0
2017-08-07,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-08,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-09,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-10,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-11,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-12,"Hoodsport",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0
2017-08-13,"Hoodsport",1,1,2,0,0,0,0,0,1,2,6,6,2,0,0,0,0,0,5,2
2017-08-14,"Hoodsport",0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,5,2
2017-08-15,"Hoodsport",0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,5,2
2017-08-16,"Hoodsport",0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,5,2
2017-08-17,"Hoodsport",0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,0,0,0,5,2
2017-08-18,"Hoodsport",5,9,0,0,0,0,0,0,1,0,11,15,2,0,0,0,0,0,6,2
2017-08-19,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-20,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-21,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-22,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-23,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-24,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-25,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-26,"Hoodsport",0,0,0,0,0,0,0,0,0,0,11,15,2,0,0,0,0,0,6,2
2017-08-27,"Hoodsport",3,5,1,0,0,0,0,0,1,1,14,20,3,0,0,0,0,0,7,3
2017-08-28,"Hoodsport",0,0,0,0,0,0,0,0,0,0,14,20,3,0,0,0,0,0,7,3
2017-08-29,"Hoodsport",0,0,0,0,0,0,0,0,0,0,14,20,3,0,0,0,0,0,7,3
2017-08-30,"Hoodsport",3,4,6,0,0,0,0,0,1,6,17,24,9,0,0,0,0,0,8,9
2017-08-31,"Hoodsport",3,3,6,0,0,0,0,0,1,6,20,27,15,0,0,0,0,0,9,15
2017-09-01,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-02,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-03,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-04,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-05,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-06,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-07,"Hoodsport",0,0,0,0,0,0,0,0,0,0,20,27,15,0,0,0,0,0,9,15
2017-09-08,"Hoodsport",3,6,12,0,0,0,0,0,1,12,23,33,27,0,0,0,0,0,10,27
2017-09-09,"Hoodsport",9,15,28,0,0,0,0,0,1,28,32,48,55,0,0,0,0,0,11,55
2017-09-10,"Hoodsport",17,25,40,0,0,0,0,0,1,40,49,73,95,0,0,0,0,0,12,95
2017-09-11,"Hoodsport",1,1,4,0,0,0,0,0,1,4,50,74,99,0,0,0,0,0,13,99
2017-09-12,"Hoodsport",0,0,0,0,0,0,0,0,0,0,50,74,99,0,0,0,0,0,13,99
2017-09-13,"Hoodsport",17,17,8,0,0,1,0,0,1,9,67,91,107,0,0,1,0,0,14,108
2017-09-14,"Hoodsport",2,2,0,0,0,0,0,0,1,0,69,93,107,0,0,1,0,0,15,108
2017-09-15,"Hoodsport",16,19,5,0,0,0,0,0,1,5,85,112,112,0,0,1,0,0,16,113
2017-09-16,"Hoodsport",0,0,0,0,0,0,0,0,0,0,85,112,112,0,0,1,0,0,16,113
2017-09-17,"Hoodsport",6,9,2,0,0,0,0,0,1,2,91,121,114,0,0,1,0,0,17,115
2017-09-18,"Hoodsport",0,0,0,0,0,0,0,0,0,0,91,121,114,0,0,1,0,0,17,115
2017-09-19,"Hoodsport",0,0,0,0,0,0,0,0,0,0,91,121,114,0,0,1,0,0,17,115
2017-09-20,"Hoodsport",3,7,5,0,1,0,0,0,1,6,94,128,119,0,1,1,0,0,18,121
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
